filename,Event,EventTAG,LAT,LON,DEP,LEN_f,WID,Mw,Mo,STRK,DIP,RAKE,Htop,HypX,HypZ,avTr,avVr,Nx,Nz,Fmin,Fmax,Dx,Dz,Ntw,Nsg,LEN_inv,SHF,SVF,SGM-Data,TELE-Data,TRIL-Data,LEVEL-Data,GPS-Data,INSAR-Data,SURF-Data,OTHER-Data,SGM-PHImx,TELE-PHImx,TRIL-PHImx,LEVEL-PHImx,GPS-PHImx,INSAR-PHImx,SURF-PHImx,OTHER-PHImx,SGM-Rmin,TELE-Rmin,TRIL-Rmin,LEVEL-Rmin,GPS-Rmin,INSAR-Rmin,SURF-Rmin,OTHER-Rmin,BBR-Data,HR-GPS-Data,Hr-GPS-Data,InSAR-Data,Other-Data,SAT-Data,SPOT-Data,hr-GPS-Data,inSAR-Data,level-Data,tril-Data
s1992JOSHUA01BENN.fsp,Joshua Tree (Calif.),s1992JOSHUA01BENN,33.966,-116.317,12.5,35.0,20.0,6.25,2.7e+18,72.0,90.0,0.0,0.01,15.0,15.0,0.0,0.0,35.0,20.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,geodetic,0.0,0.0,999.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
s1992JOSHUA01HOUG.fsp,Joshua Tree (Calif.),s1992JOSHUA01HOUG,33.966,-116.317,12.5,22.0,20.0,6.15,1.86e+18,70.0,90.0,0.0,0.01,15.5,12.5,0.0,3.0,22.0,20.0,0.2,5.0,1.0,1.0,0.0,1.0,0.0,0.0,EGF,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
s1992LITTLE01SILV.fsp,Little Skull Mnts (Nevada),s1992LITTLE01SILV,36.4316,-116.1776,11.8,6.99,6.61,5.63,3.12e+17,60.0,70.0,-90.0,9.4,3.5,3.31,999.0,999.0,3.0,2.0,999.0,999.0,2.33,3.31,1.0,1.0,999.0,0.0,unknown,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
s1993PUMQUx01WANG.fsp,"Pumqu-Xainza, Tibet",s1993PUMQUx01WANG,29.04637181818184,87.49051454545459,8.25,30.0,22.0,6.29,2.97e+18,3.5,43.40000000000048,-45.7679954837741,0.0,15.5,12.0,0.0,0.0,30.0,22.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,notapplicable,0.0,0.0,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,999.0,0.0,,0.0,0.0,0.0,0.0,0.0,999.0,0.0,,,,,999.0,,,,,,0.0,0.0
s1993TAPUTA01MAxx.fsp,Tapu (Taiwan),s1993TAPUTA01MAxx,23.194,120.507,15.21,14.5,13.0,5.65,3.8e+17,200.0,48.0,84.0,7.779,8.5,10.5,0.3,2.8,29.0,26.0,0.0,0.0,0.5,0.5,1.0,1.0,0.3,0.0,triang,12.0,0.0,0.0,0.0,0.0,,,,999.0,0.0,0.0,0.0,0.0,0.0,,,999.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,,,,,,
s1994NANAOT01MAxx.fsp,Nanao (Taiwan),s1994NANAOT01MAxx,24.468,121.787,5.13,26.0,16.0,6.28,3.32e+18,87.0,81.0,8.0,1.179,16.0,5.0,0.7,2.5,26.0,16.0,0.0,0.0,1.0,1.0,1.0,1.0,0.7,0.0,triang,9.0,0.0,0.0,0.0,0.0,,,,999.0,0.0,0.0,0.0,0.0,0.0,,,999.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,,,,,,
s1994NORTHR01DREG.fsp,Northridge (Calif.),s1994NORTHR01DREG,34.213,-118.537,17.5,23.0,27.0,6.66,1.1e+19,109.6,43.0,105.0,1.95,17.0,21.5,1.0,3.0,23.0,27.0,0.0,0.5,1.0,1.0,1.0,1.0,1.0,0.0,triang,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,111.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
s1994NORTHR01HART.fsp,Northridge (Calif.),s1994NORTHR01HART,34.213,-118.537,17.5,20.0,24.9,6.73,1.4e+19,122.0,40.0,101.68029820948574,5.0,16.0,20.0,1.4,2.8,14.0,14.0,0.1,1.0,1.43,1.78,3.0,1.0,0.6,0.2,triang,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
s1994NORTHR01HUDN.fsp,Northridge (Calif.),s1994NORTHR01HUDN,34.213,-118.537,17.5,20.0,26.0,6.81,1.82e+19,110.0,41.0,100.0,1.5,14.0,23.0,0.0,0.0,10.0,13.0,0.0,0.0,2.0,2.0,0.0,1.0,0.0,0.0,geodetic,0.0,0.0,0.0,0.0,66.0,0.0,0.0,0.0,0.0,0.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
s1994NORTHR01WALD.fsp,Northridge (Calif.),s1994NORTHR01WALD,34.213,-118.537,17.5,18.0,24.0,6.8,1.75e+19,122.0,40.0,102.1591205390764,5.0,15.0,20.0,1.4,3.0,14.0,14.0,0.0,1.0,1.29,1.71,3.0,1.0,0.6,0.2,triang,38.0,13.0,0.0,0.0,26.0,0.0,0.0,0.0,30.0,51.0,999.0,0.0,0.0,0.0,0.0,0.0,1.0,35.4,2.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
s1994NORTHR01ZENG.fsp,Northridge (Calif.),s1994NORTHR01ZENG,34.213,-118.537,17.5,18.0,24.0,6.71,1.3e+19,122.0,40.0,97.58147151928624,5.0,15.0,19.3,999.0,2.9,36.0,48.0,0.0,1.0,0.5,0.5,1.0,1.0,999.0,0.0,composite,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
s1994SANRIK01HAYE.fsp,Sanrikuki (Japan),s1994SANRIK01HAYE,40.45,143.49,26.0,210.0,150.1,7.72,4.92e+20,183.0,15.0,72.4453617835611,8.62,112.5,67.15,4.3,2.5,14.0,19.0,0.0,1.0,15.0,7.9,5.0,1.0,3.4,1.7,asymetriccosine,0.0,72.0,0.0,0.0,0.0,0.0,0.0,,0.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.92,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
s1994SANRIK01NAGA.fsp,Sanrikuki (Japan),s1994SANRIK01NAGA,40.43,143.75,10.0,110.0,140.0,7.7,3.99e+20,184.0,6.0,90.0,7.39,45.0,25.0,12.0,2.4,11.0,14.0,0.03,0.4,10.0,10.0,999.0,1.0,999.0,999.0,unknown,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
s1994TAIWAN01MAxx.fsp,Taiwan (9404060112P160),s1994TAIWAN01MAxx,23.533,120.421,13.44,6.3,6.3,4.54,8600000000000000.0,160.0,70.0,10.0,10.621,3.3,3.3,0.4,2.5,21.0,21.0,0.0,0.0,0.3,0.3,1.0,1.0,0.4,0.0,triang,12.0,0.0,0.0,0.0,0.0,,,,999.0,0.0,0.0,0.0,0.0,0.0,,,999.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,,,,,,
s1994TAIWAN02MAxx.fsp,Taiwan (9404060112P066),s1994TAIWAN02MAxx,23.533,120.421,13.44,6.3,6.3,4.54,7750000000000000.0,67.0,81.0,160.0,10.48,3.3,3.3,0.4,2.5,21.0,21.0,0.0,0.0,0.3,0.3,1.0,1.0,0.4,0.0,triang,12.0,0.0,0.0,0.0,0.0,,,,999.0,0.0,0.0,0.0,0.0,0.0,,,999.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,,,,,,
s1995COLIMA01MEND.fsp,Colima (Mexico),s1995COLIMA01MEND,18.864,-104.579,16.55,200.0,100.0,7.96,9.67e+20,309.0,14.0,92.0,3.0,51.1,56.0,2.0,2.8,20.0,10.0,0.02,0.5,10.0,10.0,10.0,1.0,2.0,0.0,boxcar,0.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
s1995COPALA01COUR.fsp,"Copala, Mexico",s1995COPALA01COUR,16.48,-98.76,15.92281029344926,75.0,55.0,7.3,8.9e+19,289.0,11.0,75.0,10.753,37.47,27.1,2.5,2.5,15.0,11.0,999.0,0.5,5.0,5.0,999.0,1.0,3.0,999.0,trapezoidal,2.0,0.0,,,0.0,,,0.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,,999.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,,,,,,0.0,0.0
s1995KOBEJA01CHOx.fsp,Kobe (Japan),s1995KOBEJA01CHOx,34.6,135.04,14.0,52.0,20.0,6.8,1.76e+19,50.0,90.0,180.0,1.5,18.0,12.5,3.0,3.4,13.0,4.0,0.05,0.5,4.0,5.0,3.0,1.0,1.0,1.0,unknown,18.0,0.0,51.0,105.0,34.0,0.0,0.0,0.0,60.0,0.0,45.0,45.0,45.0,0.0,0.0,0.0,5.0,0.0,5.0,5.0,5.0,0.0,0.0,0.0,,,,,,,,,,,
s1995KOBEJA01IDEx.fsp,Kobe (Japan),s1995KOBEJA01IDEx,34.595,135.012,14.3,50.0,20.0,6.89,2.44e+19,232.0,85.0,8.746807475709447,0.01,30.0,14.0,7.2,3.0,101.0,41.0,0.03,0.5,0.5,0.5,11.0,1.0,1.2,0.6,triang,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
s1995TAIWAN01MAxx.fsp,Taiwan (9507141652),s1995TAIWAN01MAxx,24.368,121.743,9.83,13.5,9.0,5.07,5.17e+16,270.0,90.0,10.0,5.33,3.5,5.0,0.3,2.5,27.0,18.0,0.0,0.0,0.5,0.5,1.0,1.0,0.3,0.0,triang,9.0,0.0,0.0,0.0,0.0,,,,999.0,0.0,0.0,0.0,0.0,0.0,,,999.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,,,,,,
s1995TAIWAN02MAxx.fsp,Taiwan (9510312227P000),s1995TAIWAN02MAxx,23.291,120.359,10.65,6.3,7.8,4.93,3.07e+16,0.0,50.0,80.0,8.352,3.3,3.3,0.3,2.5,21.0,26.0,0.0,0.0,0.3,0.3,1.0,1.0,0.3,0.0,triang,10.0,0.0,0.0,0.0,0.0,,,,999.0,0.0,0.0,0.0,0.0,0.0,,,999.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,,,,,,
s1995TAIWAN03MAxx.fsp,Taiwan (9510312227P195),s1995TAIWAN03MAxx,23.291,120.359,10.65,6.3,7.8,4.93,3.32e+16,195.0,41.0,102.0,8.682,3.3,3.3,0.3,2.5,21.0,26.0,0.0,0.0,0.3,0.3,1.0,1.0,0.3,0.0,triang,10.0,0.0,0.0,0.0,0.0,,,,999.0,0.0,0.0,0.0,0.0,0.0,,,999.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,,,,,,
s1996HYUGAx01YAGI.fsp,Hyuga-nada1 (Japan),s1996HYUGAx01YAGI,31.835,131.958,11.6,32.12,32.12,6.81,1.84e+19,210.0,12.0,82.36425070688293,0.01,13.12,10.22,6.4,2.2,11.0,11.0,0.05,0.4,2.92,2.92,8.0,1.0,0.8,0.0,triang,11.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,275.0,0.0,270.0,0.0,0.0,0.0,0.0,0.0,999.0,0.0,999.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
s1996HYUGAx02YAGI.fsp,Hyuga-nada2 (Japan),s1996HYUGAx02YAGI,31.803,131.588,20.4,29.2,29.2,6.68,1.19e+19,210.0,12.0,87.23762940124193,0.01,19.0,19.0,4.8,2.0,10.0,10.0,0.05,0.4,2.92,2.92,6.0,1.0,0.8,0.0,triang,11.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,186.0,0.0,190.0,0.0,0.0,0.0,0.0,0.0,999.0,0.0,999.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
s1996NAZCAR01HAYE.fsp,Nazca Ridge (Peru),s1996NAZCAR01HAYE,-14.973,-75.57,21.0,200.0,105.0,7.7,4.61e+20,312.0,33.0,60.62751735559959,0.03,155.0,38.5,3.8,2.0,20.0,15.0,0.0,1.0,10.0,7.0,5.0,1.0,3.2,1.6,asymetriccosine,0.0,28.0,0.0,0.0,0.0,0.0,0.0,,0.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.56,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
s1996NAZCAR01SALI.fsp,Nazca Ridge (Peru),s1996NAZCAR01SALI,-14.99,-75.63,21.0,180.0,120.0,7.84,6.57e+20,307.0,30.0,46.92343659614622,8.0,150.0,50.0,12.5,2.7,9.0,6.0,0.0,0.5,20.0,20.0,4.0,1.0,5.0,2.5,triang,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
s1996NAZCAR01SPEN.fsp,Nazca Ridge (Peru),s1996NAZCAR01SPEN,-14.99,-75.63,21.0,300.0,120.0,8.06,1.38e+21,312.0,33.0,52.0,1.0,150.0,38.0,10.0,3.0,25.0,10.0,0.01,1.0,12.0,12.0,10.0,1.0,1.0,0.0,boxcar,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
s1996PUMQUx01WANG.fsp,"Pumqu-Xainza, Tibet",s1996PUMQUx01WANG,30.145636,88.28944688888895,8.25,25.0,18.0,6.08,1.49e+18,38.70000000000032,54.20000000000044,-34.20431048771649,0.0,12.5,9.0,0.0,0.0,25.0,18.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,notapplicable,0.0,0.0,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,999.0,0.0,,0.0,0.0,0.0,0.0,0.0,999.0,0.0,,,,,999.0,,,,,,0.0,0.0
s1997COLFIO01HERN.fsp,Colfiorito Sequence # 1 (Italy),s1997COLFIO01HERN,43.0225,12.8917,4.04,7.5,7.5,5.72,4.32e+17,152.0,46.0,-90.0,1.5,1.25,5.0,1.0,2.2,3.0,3.0,0.0,1.0,2.5,2.5,1.0,1.0,1.0,0.0,smooth,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
s1997COLFIO02HERN.fsp,Colfiorito Sequence # 2 (Italy),s1997COLFIO02HERN,43.0305,12.8622,5.1,12.5,7.5,5.97,1.02e+18,144.0,42.0,-90.0,0.7,11.25,5.0,1.0,1.8,5.0,3.0,0.0,1.0,2.5,2.5,1.0,1.0,1.0,0.0,smooth,9999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
s1997COLFIO03HERN.fsp,Colfiorito Sequence # 3 (Italy),s1997COLFIO03HERN,42.919,12.926,5.58,9.0,6.0,5.86,6.81e+17,135.0,45.0,-90.0,2.4,3.0,4.5,1.0,2.3,6.0,4.0,0.0,1.0,1.5,1.5,1.0,1.0,1.0,0.0,smooth,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
s1997KAGOSH01HORI.fsp,Kagoshimaen-hoku-seibu (Japan),s1997KAGOSH01HORI,31.9681,130.3875,7.6,15.0,10.0,6.1,1.5e+18,280.0,90.0,0.0,1.1,7.5,6.5,0.3,2.5,15.0,10.0,0.1,1.0,1.0,1.0,1.0,1.0,999.0,0.0,triangle,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
s1997KAGOSH01MIYA.fsp,Kagoshimaen-hoku-seibu (Japan),s1997KAGOSH01MIYA,34.43,131.35,7.7,18.0,12.0,6.04,1.28e+18,280.0,79.0,16.546827896408704,0.7,7.0,7.0,0.8,2.5,9.0,6.0,0.1,0.5,2.0,2.0,2.0,1.0,0.5,0.25,triang,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
s1997YAMAGU01IDEx.fsp,Yamaguchi (Japan),s1997YAMAGU01IDEx,34.441,131.676,7.5,16.0,12.0,5.81,5.86e+17,235.0,86.0,-178.0,0.1,6.0,7.0,4.2,3.0,17.0,13.0,0.1,2.0,1.0,1.0,13.0,1.0,0.6,0.3,triang,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.2,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
s1997YAMAGU01MIYA.fsp,Yamaguchi (Japan),s1997YAMAGU01MIYA,34.43,131.35,8.2,16.0,14.0,5.82,6.05e+17,53.0,88.0,148.7082829222543,1.2,9.0,7.0,0.8,2.5,8.0,7.0,0.1,0.5,2.0,2.0,2.0,1.0,0.5,0.25,triang,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
s1998ANTARC01ANTO.fsp,Antarctica Strike-Slip Segment,s1998ANTARC01ANTO,-62.86,149.74,12.0,305.0,35.0,7.98,1.07e+21,91.0,88.0,1.0,0.01,302.0,12.0,999.0,2.2,61.0,7.0,0.0,0.1,5.0,5.0,1.0,1.0,999.0,0.0,triang,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.2,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
s1998ANTARC02ANTO.fsp,Antarctica Normal-Faulting Segment,s1998ANTARC02ANTO,-62.86,149.74,12.0,90.0,60.0,7.76,4.85e+20,295.0,27.0,-42.0,0.01,88.0,12.0,999.0,2.2,18.0,12.0,0.0,0.1,5.0,5.0,1.0,1.0,999.0,0.0,triang,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.2,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
s1998CERAMS01HAYE.fsp,Ceram Sea,s1998CERAMS01HAYE,-2.07,124.89,16.0,168.0,45.0,7.69,4.45e+20,196.0,65.0,-152.59917342233888,0.13,84.0,17.5,2.3,2.2,21.0,9.0,0.0,1.0,8.0,5.0,5.0,1.0,1.6,0.8,asymetriccosine,0.0,51.0,0.0,0.0,0.0,0.0,0.0,,0.0,92.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.93,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
s1998HIDASW05IDEx.fsp,Hida Swarm EV05 (Japan),s1998HIDASW05IDEx,36.2351,137.6256,3.32,4.0,4.0,4.54,7230000000000000.0,274.0,77.0,-171.0,1.657,1.75,1.75,0.8,3.0,16.0,16.0,0.1,2.0,0.25,0.25,15.0,1.0,0.1,0.05,triang,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
s1998HIDASW07IDEx.fsp,Hida Swarm EV07 (Japan),s1998HIDASW07IDEx,36.3017,137.6307,3.69,3.0,3.0,4.41,4670000000000000.0,185.0,75.0,10.0,1.971,1.5,1.5,1.2,3.0,25.0,25.0,0.1,2.0,0.12,0.12,24.0,1.0,0.1,0.05,triang,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
s1998HIDASW08IDEx.fsp,Hida Swarm EV08 (Japan),s1998HIDASW08IDEx,36.318,137.641,2.62,3.0,3.96,4.11,1630000000000000.0,92.0,63.0,153.0,0.87,1.82,1.98,0.7,3.0,25.0,33.0,0.1,2.0,0.12,0.12,13.0,1.0,0.1,0.05,triang,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
s1998HIDASW09IDEx.fsp,Hida Swarm EV09 (Japan),s1998HIDASW09IDEx,36.3222,137.6327,3.35,3.75,3.45,5.13,5.66e+16,98.0,81.0,178.0,1.428,2.85,2.1,2.0,3.0,25.0,23.0,0.1,2.0,0.15,0.15,33.0,1.0,0.12,0.06,triang,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
s1998HIDASW10IDEx.fsp,Hida Swarm EV10 (Japan),s1998HIDASW10IDEx,36.3512,137.6228,3.03,1.9,2.1,4.45,5390000000000000.0,97.0,90.0,-159.0,2.034,0.63,1.02,0.6,3.0,19.0,21.0,0.1,2.0,0.1,0.1,11.0,1.0,0.1,0.05,triang,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
s1998HIDASW11IDEx.fsp,Hida Swarm EV11 (Japan),s1998HIDASW11IDEx,36.2396,137.6529,2.64,2.52,3.48,4.33,3560000000000000.0,79.0,84.0,145.0,1.343,1.26,1.03,1.6,3.0,21.0,29.0,0.1,2.0,0.12,0.12,31.0,1.0,0.1,0.05,triang,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
s1998HIDASW16IDEx.fsp,Hida Swarm EV16 (Japan),s1998HIDASW16IDEx,36.3337,137.6577,1.85,3.0,3.48,4.41,4630000000000000.0,85.0,81.0,-179.0,0.772,1.5,1.68,1.0,3.0,25.0,29.0,0.1,2.0,0.12,0.12,19.0,1.0,0.1,0.05,triang,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
s1998IWATEJ01MIYA.fsp,Iwate (Japan),s1998IWATEJ01MIYA,39.8132,140.8966,7.5,12.0,12.0,6.27,2.82e+18,240.0,41.0,131.0,5.0,5.0,7.0,7.5,2.5,6.0,6.0,0.1,0.5,2.0,2.0,3.0,1.0,0.0,0.0,unknown,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
s1998IWATEJ01NAKA.fsp,Iwate (Japan),s1998IWATEJ01NAKA,39.8132,140.8966,3.0,10.0,10.0,6.3,3.2e+18,216.0,41.0,131.0,0.05,3.0,4.5,4.5,2.5,10.0,10.0,0.1,0.33,1.0,1.0,3.0,1.0,1.5,0.0,boxcar,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
s1998PUMQUx01WANG.fsp,"Pumqu-Xainza, Tibet",s1998PUMQUx01WANG,30.134534668192234,88.30996659038901,8.25,38.0,23.0,6.16,1.91e+18,7.3000000000001135,46.30000000000014,-44.9108,0.0,19.0,11.5,0.0,0.0,38.0,23.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,notapplicable,0.0,0.0,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,999.0,0.0,,0.0,0.0,0.0,0.0,0.0,999.0,0.0,,,,,999.0,,,,,,0.0,0.0
s1998RUEYLI01MAxx.fsp,Rueyli (Taiwan),s1998RUEYLI01MAxx,23.5,120.66,6.02,12.5,14.5,5.84,7.36e+17,45.0,50.0,110.0,2.19,6.5,5.5,0.4,2.5,25.0,29.0,0.0,0.0,0.5,0.5,1.0,1.0,0.4,0.0,triang,9.0,0.0,0.0,0.0,0.0,,,,999.0,0.0,0.0,0.0,0.0,0.0,,,999.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,,,,,,
s1999CHICHI01CHIx.fsp,ChiChi (Taiwan),s1999CHICHI01CHIx,23.869,120.84,8.0,112.0,45.5,7.68,3.73e+20,5.0,30.0,61.56887983521701,0.9,35.0,16.0,11.5,2.6,32.0,13.0,0.0,0.5,3.5,3.5,10.0,1.0,3.0,1.5,triang,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
s1999CHICHI01HAYE.fsp,ChiChi (Taiwan),s1999CHICHI01HAYE,23.834,120.813,10.0,144.0,50.85,7.58,3.04e+20,3.0,30.0,60.52927441110223,0.11,44.0,19.77,2.9,1.3,18.0,9.0,0.0,1.0,8.0,5.65,5.0,1.0,2.0,1.0,asymetriccosine,0.0,65.0,0.0,0.0,0.0,0.0,0.0,,0.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.8,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
s1999CHICHI01MAxx.fsp,ChiChi (Taiwan),s1999CHICHI01MAxx,23.869,120.84,7.0,100.0,45.0,7.69,3.79e+20,5.0,30.0,55.167668021235386,0.01,32.5,17.5,12.0,2.5,20.0,9.0,0.0,1.0,5.0,5.0,1.0,1.0,1.0,0.0,triang,21.0,22.0,0.0,0.0,131.0,0.0,0.0,0.0,30.0,27.0,35.0,0.0,0.0,0.0,0.0,0.0,2.0,50.0,5.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
