filename,Nx,Nz,Fmin,Fmax,Dx,Dz,Ntw,Nsg,LEN,SHF,SVF,SGM-Data,TELE-Data,TRIL-Data,LEVEL-Data,GPS-Data,INSAR-Data,SURF-Data,OTHER-Data,SGM-PHImx,TELE-PHImx,TRIL-PHImx,LEVEL-PHImx,GPS-PHImx,INSAR-PHImx,SURF-PHImx,OTHER-PHImx,SGM-Rmin,TELE-Rmin,TRIL-Rmin,LEVEL-Rmin,GPS-Rmin,INSAR-Rmin,SURF-Rmin,OTHER-Rmin,BBR-Data,HR-GPS-Data,Hr-GPS-Data,InSAR-Data,Other-Data,SAT-Data,SPOT-Data,hr-GPS-Data,inSAR-Data,level-Data,tril-Data
s2004PARKFI01CUST.fsp,21.0,9.0,0.01,1.0,1.9,1.7,1.0,1.0,-99.0,0.0,asymm.,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
s2004PARKFI01DREG.fsp,18.0,9.0,0.01,1.0,1.89,1.72,12.0,1.0,999.0,999.0,triang,8.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,999.0,0.0,0.0,0.0,70.0,0.0,0.0,0.0,300.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
s2004PARKFI01JIxx.fsp,20.0,10.0,999.0,999.0,2.0,1.45,999.0,1.0,999.0,999.0,999,1.0,0.0,NaN,NaN,27.0,NaN,NaN,0.0,999.0,0.0,999.0,0.0,0.0,0.0,0.0,NaN,999.0,0.0,999.0,0.0,0.0,0.0,0.0,NaN,NaN,NaN,NaN,0.0,NaN,NaN,NaN,NaN,NaN,0.0,0.0
s2004SUMATR01JIxx.fsp,30.0,15.0,0.01,0.5,15.0,12.0,1.0,1.0,999.0,0.0,triang,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
s2004ZHONGB01ELLI.fsp,20.0,20.0,0.0,0.0,1.0,1.31,0.0,1.0,0.0,0.0,notapplicable,0.0,0.0,NaN,NaN,0.0,NaN,NaN,0.0,0.0,0.0,0.0,0.0,0.0,999.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0,999.0,0.0,NaN,NaN,NaN,NaN,999.0,NaN,NaN,NaN,NaN,NaN,0.0,0.0
s2005FUKUOK01ASAN.fsp,13.0,9.0,0.05,1.0,2.0,2.0,6.0,1.0,1.0,0.5,smooth,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN,NaN,NaN,NaN,0.0,NaN,NaN,NaN,NaN,NaN,NaN
s2005FUKUOK02ASAN.fsp,8.0,8.0,0.1,1.5,1.0,1.0,6.0,1.0,0.6,0.3,smooth,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN,NaN,NaN,NaN,0.0,NaN,NaN,NaN,NaN,NaN,NaN
s2005HONSHU01SHAO.fsp,14.0,9.0,999.0,999.0,8.0,8.0,999.0,1.0,999.0,999.0,triangle,0.0,77.0,NaN,NaN,0.0,NaN,NaN,0.0,0.0,999.0,0.0,0.0,0.0,0.0,0.0,NaN,0.0,999.0,0.0,0.0,0.0,0.0,0.0,NaN,NaN,NaN,NaN,0.0,NaN,NaN,NaN,NaN,NaN,0.0,0.0
s2005KASHMI01SHAO.fsp,14.0,6.0,999.0,999.0,9.0,9.0,999.0,1.0,999.0,999.0,999,0.0,102.0,NaN,NaN,0.0,NaN,NaN,0.0,0.0,999.0,0.0,0.0,0.0,0.0,0.0,NaN,0.0,999.0,0.0,0.0,0.0,0.0,0.0,NaN,NaN,NaN,NaN,0.0,NaN,NaN,NaN,NaN,NaN,0.0,0.0
s2005NORTHE01SHAO.fsp,17.0,7.0,999.0,999.0,6.0,5.0,999.0,1.0,999.0,999.0,999,0.0,89.0,NaN,NaN,0.0,NaN,NaN,0.0,0.0,999.0,0.0,0.0,0.0,0.0,0.0,NaN,0.0,999.0,0.0,0.0,0.0,0.0,0.0,NaN,NaN,NaN,NaN,0.0,NaN,NaN,NaN,NaN,NaN,0.0,0.0
s2005SUMATR01JIxx.fsp,20.0,12.0,999.0,999.0,20.0,16.0,999.0,1.0,999.0,999.0,999,0.0,21.0,NaN,NaN,0.0,NaN,NaN,0.0,0.0,999.0,0.0,0.0,0.0,0.0,0.0,NaN,0.0,999.0,0.0,0.0,0.0,0.0,0.0,NaN,NaN,NaN,NaN,0.0,NaN,NaN,NaN,NaN,NaN,0.0,0.0
s2005SUMATR01KONC.fsp,26.0,20.0,999.0,999.0,16.0,16.0,999.0,1.0,999.0,999.0,999,0.0,999.0,NaN,NaN,16.0,NaN,NaN,90.0,0.0,999.0,999.0,0.0,0.0,0.0,999.0,NaN,0.0,999.0,999.0,0.0,0.0,0.0,999.0,NaN,NaN,NaN,NaN,0.0,NaN,NaN,NaN,NaN,NaN,0.0,0.0
s2005SUMATR01SHAO.fsp,19.0,13.0,999.0,999.0,20.0,20.0,999.0,1.0,999.0,999.0,999,0.0,108.0,NaN,NaN,0.0,NaN,NaN,0.0,0.0,999.0,0.0,0.0,0.0,0.0,0.0,NaN,0.0,999.0,0.0,0.0,0.0,0.0,0.0,NaN,NaN,NaN,NaN,0.0,NaN,NaN,NaN,NaN,NaN,0.0,0.0
s2005ZHONGB01ELLI.fsp,28.0,12.0,0.0,0.0,1.0,1.56,0.0,1.0,0.0,0.0,notapplicable,0.0,0.0,NaN,NaN,0.0,NaN,NaN,0.0,0.0,0.0,0.0,0.0,0.0,999.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0,999.0,0.0,NaN,NaN,NaN,NaN,999.0,NaN,NaN,NaN,NaN,NaN,0.0,0.0
s2006JAVAIN01HAYE.fsp,17.0,12.0,0.0,1.0,20.0,11.0,8.0,1.0,5.0,2.5,asymetriccosine,0.0,49.0,0.0,0.0,0.0,0.0,0.0,NaN,0.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.5,0.0,0.0,0.0,0.0,0.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
s2006JAVAIN01YAGI.fsp,25.0,14.0,999.0,999.0,10.0,10.0,39.0,1.0,60.0,1.5,multiwin,0.0,58.0,NaN,NaN,0.0,0.0,NaN,NaN,0.0,999.0,0.0,0.0,0.0,NaN,NaN,NaN,0.0,999.0,0.0,0.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0,NaN,NaN,NaN,NaN,NaN,NaN
s2006KURILI01HAYE.fsp,18.0,15.0,0.0,1.0,20.0,9.8,5.0,1.0,5.4,2.7,asymetriccosine,0.0,68.0,0.0,0.0,0.0,0.0,0.0,NaN,0.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.34,0.0,0.0,0.0,0.0,0.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
s2006KURILI01JIxx.fsp,20.0,11.0,999.0,999.0,20.0,12.5,999.0,1.0,999.0,999.0,999,0.0,46.0,NaN,NaN,0.0,NaN,NaN,0.0,0.0,999.0,0.0,0.0,0.0,0.0,0.0,NaN,0.0,999.0,0.0,0.0,0.0,0.0,0.0,NaN,NaN,NaN,NaN,0.0,NaN,NaN,NaN,NaN,NaN,0.0,0.0
s2006KURILI01LAYx.fsp,12.0,10.0,0.8,2.0,20.0,10.0,6.0,1.0,2.0,2.0,symm.traingles,0.0,280.0,NaN,NaN,0.0,NaN,NaN,0.0,0.0,999.0,0.0,0.0,0.0,0.0,0.0,NaN,0.0,999.0,0.0,0.0,0.0,0.0,0.0,NaN,NaN,NaN,NaN,0.0,NaN,NaN,NaN,0.0,NaN,0.0,NaN
s2006KURILI02SLAD.fsp,21.0,11.0,999.0,999.0,15.0,12.0,999.0,1.0,999.0,999.0,999,0.0,53.0,NaN,NaN,0.0,NaN,NaN,0.0,0.0,999.0,0.0,0.0,0.0,0.0,0.0,NaN,0.0,999.0,0.0,0.0,0.0,0.0,0.0,NaN,NaN,NaN,NaN,0.0,NaN,NaN,NaN,NaN,NaN,0.0,0.0
s2006PINGTU02YENx.fsp,18.0,16.0,0.01,0.5,5.0,5.0,1.0,1.0,2.0,0.0,triang,0.0,15.0,0.0,0.0,0.0,NaN,NaN,NaN,0.0,107.0,0.0,0.0,0.0,0.0,NaN,NaN,0.0,0.0,0.0,0.0,0.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,0.0,NaN,NaN,NaN,NaN,NaN,NaN
s2006SOUTHE01JIxx.fsp,21.0,7.0,999.0,999.0,15.0,11.0,999.0,1.0,999.0,999.0,999,0.0,30.0,NaN,NaN,0.0,NaN,NaN,0.0,0.0,999.0,0.0,0.0,0.0,0.0,0.0,NaN,0.0,999.0,0.0,0.0,0.0,0.0,0.0,NaN,NaN,NaN,NaN,0.0,NaN,NaN,NaN,NaN,NaN,0.0,0.0
s2006SOUTHE01KONC.fsp,20.0,13.0,999.0,999.0,12.0,12.5,999.0,1.0,999.0,999.0,999,0.0,13.0,NaN,NaN,0.0,NaN,NaN,0.0,0.0,999.0,0.0,0.0,0.0,0.0,0.0,NaN,0.0,999.0,0.0,0.0,0.0,0.0,0.0,NaN,NaN,NaN,NaN,0.0,NaN,NaN,NaN,NaN,NaN,0.0,0.0
s2007BENGKU01GUSM.fsp,16.0,10.0,999.0,999.0,25.0,25.0,999.0,1.0,999.0,999.0,Not-Applicable,0.0,0.0,NaN,NaN,0.0,NaN,NaN,4.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0,NaN,0.0,0.0,0.0,0.0,0.0,0.0,999.0,NaN,NaN,NaN,NaN,0.0,NaN,NaN,NaN,NaN,NaN,0.0,0.0
s2007BENGKU02GUSM.fsp,16.0,10.0,999.0,999.0,25.0,25.0,999.0,1.0,999.0,999.0,Not-Applicable,0.0,0.0,NaN,NaN,0.0,NaN,NaN,4.0,0.0,0.0,0.0,0.0,0.0,999.0,999.0,NaN,0.0,0.0,0.0,0.0,0.0,999.0,999.0,NaN,NaN,NaN,NaN,7201.0,NaN,NaN,NaN,NaN,NaN,0.0,0.0
s2007BENKUL01HAYE.fsp,22.0,20.0,0.0,1.0,16.0,16.0,10.0,1.0,3.6,1.8,asymetriccosine,0.0,87.0,0.0,0.0,0.0,0.0,0.0,NaN,0.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.21,0.0,0.0,0.0,0.0,0.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
s2007BENKUL01JIxx.fsp,28.0,11.0,999.0,999.0,20.0,14.5,999.0,1.0,999.0,999.0,triangular,0.0,71.0,NaN,NaN,0.0,NaN,NaN,999.0,0.0,999.0,0.0,0.0,0.0,0.0,999.0,NaN,0.0,999.0,0.0,0.0,0.0,0.0,999.0,NaN,NaN,NaN,NaN,0.0,NaN,NaN,NaN,NaN,NaN,0.0,0.0
s2007BENKUL01KONC.fsp,25.0,13.0,999.0,999.0,18.0,16.0,999.0,1.0,999.0,999.0,999,0.0,34.0,NaN,NaN,0.0,NaN,NaN,999.0,0.0,999.0,0.0,0.0,0.0,0.0,999.0,NaN,0.0,999.0,0.0,0.0,0.0,0.0,999.0,NaN,NaN,NaN,NaN,0.0,NaN,NaN,NaN,NaN,NaN,0.0,0.0
s2007BENKUL02KONC.fsp,25.0,23.0,999.0,999.0,16.0,16.0,999.0,1.0,999.0,999.0,999,0.0,35.0,NaN,NaN,37.0,NaN,NaN,1.0,0.0,999.0,999.0,0.0,0.0,0.0,999.0,NaN,0.0,999.0,999.0,0.0,0.0,0.0,999.0,NaN,NaN,NaN,NaN,0.0,NaN,NaN,NaN,NaN,NaN,0.0,0.0
s2007KURILI01HAYE.fsp,16.0,8.0,0.0,1.0,20.0,11.62,5.0,1.0,3.2,1.6,asymetriccosine,0.0,78.0,0.0,0.0,0.0,0.0,0.0,NaN,0.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.25,0.0,0.0,0.0,0.0,0.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
s2007KURILI01JIxx.fsp,25.0,7.0,0.0,0.5,8.0,5.0,999.0,1.0,160.0,999.0,999,0.0,77.0,NaN,NaN,0.0,NaN,NaN,0.0,0.0,999.0,0.0,0.0,0.0,0.0,0.0,NaN,0.0,999.0,0.0,0.0,0.0,0.0,0.0,NaN,NaN,NaN,NaN,0.0,NaN,NaN,NaN,NaN,NaN,0.0,0.0
s2007KURILI01SLAD.fsp,28.0,8.0,0.04,0.2,8.0,5.0,999.0,1.0,999.0,999.0,999,0.0,24.0,NaN,NaN,0.0,NaN,NaN,0.0,0.0,999.0,0.0,0.0,0.0,0.0,0.0,NaN,0.0,999.0,0.0,0.0,0.0,0.0,0.0,NaN,NaN,NaN,NaN,0.0,NaN,NaN,NaN,NaN,NaN,0.0,0.0
s2007MOLUCC01HAYE.fsp,29.0,14.0,0.0,1.0,7.5,5.12,5.0,1.0,1.8,0.9,asymetriccosine,0.0,49.0,0.0,0.0,0.0,0.0,0.0,NaN,0.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.11,0.0,0.0,0.0,0.0,0.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
s2007NIIGAT01CIRE.fsp,21.0,17.0,0.02,0.5,1.75,1.75,1.0,1.0,-99.0,0.0,reg_yoffe,13.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,180.0,0.0,0.0,0.0,120.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
s2007NOTOHA01ASAN.fsp,15.0,8.0,0.05,1.0,2.0,2.0,6.0,1.0,1.0,0.5,smooth,12.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,999.0,0.0,0.0,0.0,999.0,0.0,0.0,0.0,999.0,0.0,0.0,0.0,999.0,0.0,0.0,0.0,NaN,NaN,NaN,NaN,0.0,NaN,NaN,NaN,NaN,NaN,NaN
s2007PAGAII01HAYE.fsp,16.0,15.0,0.0,1.0,14.0,10.81,5.0,1.0,3.4,1.7,asymetriccosine,0.0,40.0,0.0,0.0,0.0,0.0,0.0,NaN,0.0,107.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.87,0.0,0.0,0.0,0.0,0.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
s2007PAGAII01JIxx.fsp,25.0,9.0,999.0,999.0,12.5,10.0,999.0,1.0,999.0,999.0,999,0.0,68.0,NaN,NaN,0.0,NaN,NaN,0.0,0.0,999.0,0.0,0.0,0.0,0.0,0.0,NaN,0.0,999.0,0.0,0.0,0.0,0.0,0.0,NaN,NaN,NaN,NaN,0.0,NaN,NaN,NaN,NaN,NaN,0.0,0.0
s2007PAGAII01KONC.fsp,20.0,19.0,999.0,999.0,12.0,10.0,999.0,1.0,999.0,999.0,999,0.0,37.0,NaN,NaN,0.0,NaN,NaN,0.0,0.0,999.0,0.0,0.0,0.0,0.0,0.0,NaN,0.0,999.0,0.0,0.0,0.0,0.0,0.0,NaN,NaN,NaN,NaN,0.0,NaN,NaN,NaN,NaN,NaN,0.0,0.0
s2007PAGAII01SLAD.fsp,20.0,11.0,999.0,999.0,12.0,10.0,999.0,1.0,999.0,999.0,999,0.0,37.0,NaN,NaN,0.0,NaN,NaN,0.0,0.0,999.0,0.0,0.0,0.0,0.0,0.0,NaN,0.0,999.0,0.0,0.0,0.0,0.0,0.0,NaN,NaN,NaN,NaN,0.0,NaN,NaN,NaN,NaN,NaN,0.0,0.0
s2007PISCOP01JIxx.fsp,16.0,12.0,999.0,999.0,12.0,9.0,999.0,1.0,999.0,999.0,999,0.0,48.0,NaN,NaN,0.0,NaN,NaN,0.0,0.0,999.0,0.0,0.0,0.0,0.0,0.0,NaN,0.0,999.0,0.0,0.0,0.0,0.0,0.0,NaN,NaN,NaN,NaN,0.0,NaN,NaN,NaN,NaN,NaN,0.0,0.0
s2007PISCOP01KONC.fsp,20.0,16.0,999.0,999.0,12.0,10.0,999.0,1.0,999.0,999.0,999,0.0,37.0,NaN,NaN,0.0,NaN,NaN,0.0,0.0,999.0,0.0,0.0,0.0,0.0,0.0,NaN,0.0,999.0,0.0,0.0,0.0,0.0,0.0,NaN,NaN,NaN,NaN,0.0,NaN,NaN,NaN,NaN,NaN,0.0,0.0
s2007SOLOMO01JIxx.fsp,20.0,8.0,0.0,0.5,15.0,10.0,999.0,1.0,160.0,999.0,triangle,0.0,60.0,NaN,NaN,0.0,NaN,NaN,0.0,0.0,999.0,0.0,0.0,0.0,0.0,0.0,NaN,0.0,999.0,0.0,0.0,0.0,0.0,0.0,NaN,NaN,NaN,NaN,0.0,NaN,NaN,NaN,NaN,NaN,0.0,0.0
s2007SOUTHO01HAYE.fsp,21.0,21.0,0.0,1.0,9.0,9.0,5.0,1.0,2.2,1.1,asymetriccosine,0.0,70.0,0.0,0.0,0.0,0.0,0.0,NaN,0.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.25,0.0,0.0,0.0,0.0,0.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
s2007TOCOPI01BEJA.fsp,19.0,12.0,999.0,999.0,14.0,14.0,999.0,1.0,999.0,999.0,Not-Applicable,0.0,0.0,NaN,NaN,11.0,NaN,NaN,0.0,0.0,0.0,999.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0,999.0,0.0,0.0,0.0,0.0,NaN,NaN,NaN,NaN,0.0,NaN,NaN,NaN,NaN,NaN,0.0,0.0
s2007TOCOPI01HAYE.fsp,20.0,14.0,0.0,1.0,10.0,8.75,8.0,1.0,2.2,1.1,asymetriccosine,0.0,56.0,0.0,0.0,0.0,0.0,0.0,NaN,0.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.99,0.0,0.0,0.0,0.0,0.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
s2007TOCOPI01JIxx.fsp,25.0,25.0,999.0,999.0,15.0,8.0,999.0,1.0,999.0,999.0,999,0.0,45.0,NaN,NaN,0.0,NaN,NaN,0.0,0.0,999.0,0.0,0.0,0.0,0.0,0.0,NaN,0.0,999.0,0.0,0.0,0.0,0.0,0.0,NaN,NaN,NaN,NaN,0.0,NaN,NaN,NaN,NaN,NaN,0.0,0.0
s2007TOCOPI01MOTA.fsp,48.0,28.0,999.0,999.0,7.29,6.43,999.0,1.0,999.0,999.0,Not-Applicable,0.0,0.0,NaN,NaN,0.0,NaN,NaN,0.0,0.0,0.0,0.0,0.0,0.0,999.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0,999.0,0.0,NaN,NaN,NaN,NaN,999.0,NaN,NaN,NaN,NaN,NaN,0.0,0.0
s2007TOCOPI01SLAD.fsp,18.0,14.0,999.0,999.0,9.0,9.0,999.0,1.0,999.0,999.0,999,0.0,38.0,NaN,NaN,0.0,NaN,NaN,0.0,0.0,999.0,0.0,0.0,0.0,0.0,0.0,NaN,0.0,999.0,0.0,0.0,0.0,0.0,0.0,NaN,NaN,NaN,NaN,0.0,NaN,NaN,NaN,NaN,NaN,0.0,0.0
s2007TOCOPI01ZENG.fsp,20.0,15.0,999.0,999.0,10.0,10.0,999.0,1.0,999.0,999.0,999,0.0,42.0,NaN,NaN,0.0,NaN,NaN,0.0,0.0,999.0,0.0,0.0,0.0,0.0,0.0,NaN,0.0,999.0,0.0,0.0,0.0,0.0,0.0,NaN,NaN,NaN,NaN,0.0,NaN,NaN,NaN,NaN,NaN,0.0,0.0
s2007TOCOPI02BEJA.fsp,19.0,12.0,999.0,999.0,14.0,14.0,999.0,1.0,999.0,999.0,Not-Applicable,0.0,0.0,NaN,NaN,0.0,NaN,NaN,0.0,0.0,0.0,0.0,0.0,0.0,999.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0,999.0,0.0,NaN,NaN,NaN,NaN,999.0,NaN,NaN,NaN,NaN,NaN,0.0,0.0
s2007TOCOPI03BEJA.fsp,19.0,12.0,999.0,999.0,14.0,14.0,999.0,1.0,999.0,999.0,Not-Applicable,0.0,0.0,NaN,NaN,11.0,NaN,NaN,0.0,0.0,0.0,999.0,0.0,0.0,999.0,0.0,NaN,0.0,0.0,999.0,0.0,0.0,999.0,0.0,NaN,NaN,NaN,NaN,999.0,NaN,NaN,NaN,NaN,NaN,0.0,0.0
s2007VOLCAN01HAYE.fsp,13.0,15.0,0.0,1.0,5.0,4.5,5.0,1.0,1.6,0.8,asymetriccosine,0.0,54.0,0.0,0.0,0.0,0.0,0.0,NaN,0.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.72,0.0,0.0,0.0,0.0,0.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
s2008GERZET01ELLI.fsp,20.0,15.0,0.0,0.0,1.0,1.31,0.0,1.0,0.0,0.0,notapplicable,0.0,0.0,NaN,NaN,0.0,NaN,NaN,0.0,0.0,0.0,0.0,0.0,0.0,999.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0,999.0,0.0,NaN,NaN,NaN,NaN,999.0,NaN,NaN,NaN,NaN,NaN,0.0,0.0
s2008GERZET02ELLI.fsp,15.0,8.0,0.0,0.0,1.0,1.25,0.0,1.0,0.0,0.0,notapplicable,0.0,0.0,NaN,NaN,0.0,NaN,NaN,0.0,0.0,0.0,0.0,0.0,0.0,999.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0,999.0,0.0,NaN,NaN,NaN,NaN,999.0,NaN,NaN,NaN,NaN,NaN,0.0,0.0
s2008IWATEx01ASAN.fsp,19.0,9.0,0.1,1.0,2.0,2.0,8.0,1.0,1.0,0.5,smooth,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN,NaN,NaN,NaN,0.0,NaN,NaN,NaN,NaN,NaN,NaN
